NID,YR,SC,PR,GR,ED,LD,ER,IT,NPS,ITD
329823,2017,20,S,12,42956,43244,230,,,
330428,2017,42,,12,42956,43244,230,,,
331765,2017,24,S,12,42956,43244,230,,,
331948,2017,23,,12,42956,43244,230,,,
332308,2017,201,I,12,42956,43244,230,,,
332859,2017,23,,12,42956,43244,230,,,
333277,2017,20,,12,42956,43244,230,,,
333517,2017,201,I,12,43157,43244,230,,,
333966,2017,28,,12,42956,43244,230,,,
334368,2017,21,,12,42956,43244,230,,,
334498,2017,27,,12,42956,43244,230,,,
334722,2017,27,S,12,42956,43244,230,,,
334769,2017,20,,12,42956,43244,230,,,
334837,2017,28,,12,42956,43244,230,,,
334956,2017,28,,12,42956,43244,230,,,
335769,2017,27,,12,42956,43244,230,,,
336168,2017,28,S,12,42956,43244,230,,,
336224,2017,68,,12,42956,43244,230,,,
336328,2017,24,S,12,42956,43244,230,,,
336501,2017,25,,12,42956,43244,230,I,,
337027,2017,22,S,12,42956,43244,230,,,
337787,2017,22,S,12,42956,43244,230,,,
337899,2017,42,,12,42956,43244,230,,,
338821,2017,28,,12,42956,43244,230,,,
339493,2017,20,,12,42956,43244,230,,,
339601,2017,20,,12,42956,43244,230,I,,3.07E+13
339739,2017,201,I,12,42956,43244,230,,,
339764,2017,27,,12,42956,43244,230,O,,3.07E+13
340362,2017,42,,12,42956,43244,230,,,
342136,2017,27,,12,43108,43244,230,1,,3.07E+13
342495,2017,28,S,12,42956,43244,230,,,
342521,2017,68,,12,42956,43244,230,,,
342627,2017,20,,12,42956,43244,230,,,
342896,2017,22,S,12,42956,43244,230,,,
343385,2017,21,,12,42956,43244,230,,,
344254,2017,42,,12,42956,43244,230,,,
344481,2017,20,,12,42956,43244,230,,,
344845,2017,42,,12,42956,43244,230,,,
345001,2017,28,,12,42956,43244,230,,,
345593,2017,24,,12,42956,43244,230,,,
345953,2017,28,S,12,42956,43244,230,,,
345966,2017,201,I,12,43010,43244,230,,,
346177,2017,27,,12,42956,43244,230,O,,3.07E+13
347068,2017,22,,12,42956,43244,230,,,
347115,2017,20,,12,42956,43244,230,,,
347475,2017,21,S,12,42956,43244,230,,,
347763,2017,24,S,12,42956,43244,230,,,
348095,2017,21,,12,43151,43244,230,,,
348441,2017,28,,12,42956,43244,230,,,
348642,2017,42,,12,42956,43244,230,,,
348906,2017,25,,12,42956,43244,230,,,
348912,2017,28,,12,42956,43244,230,,,
349183,2017,28,,12,42956,43244,230,,,
349422,2017,20,,12,42956,43244,230,,,
349541,2017,28,S,12,42956,43244,230,,,
349563,2017,22,S,12,42956,43244,230,,,
351907,2017,25,S,12,42956,43244,230,,,
352718,2017,28,,12,42956,43244,230,,,
352987,2017,20,,12,42956,43313,230,,,
353363,2017,27,,12,42956,43244,230,O,,3.07E+13
353380,2017,201,I,12,42983,43244,230,,,
353418,2017,20,,12,42956,43244,230,,,
353519,2017,28,,12,42956,43244,230,,,
353878,2017,20,,12,42956,43244,230,,,
354450,2017,27,,12,42956,43244,230,,,
354456,2017,21,,12,42956,43244,230,,,
355143,2017,28,,12,42956,43244,230,,,
355385,2017,28,S,12,42956,43244,230,,,
356176,2017,23,,12,43157,43244,230,,,
356945,2017,23,S,12,42956,43244,230,,,
357436,2017,27,,12,42956,43244,230,,,
357636,2017,21,S,12,42956,43244,230,,,
358010,2017,28,,12,42956,43244,230,,,
358038,2017,42,,12,42956,43244,230,,,
358385,2017,20,,12,42956,43244,230,,,
359301,2017,20,,12,42956,43244,230,,,
360215,2017,42,,12,42956,43244,230,,,
360673,2017,42,,12,42956,43244,230,,,
362890,2017,42,,12,42956,43244,230,,,
363408,2017,24,,12,42956,43244,230,,,
363504,2017,42,,12,42956,43244,230,,,
363790,2017,28,,12,42956,43244,230,,,
364084,2017,21,,12,42956,43244,230,,,
364176,2017,20,,12,42956,43244,230,,,
364636,2017,23,,12,42956,43244,230,,,
364842,2017,28,,12,42956,43244,230,,,
365853,2017,28,,12,42956,43244,230,,,
366765,2017,24,,12,42956,43244,230,1,,3.07E+13
367283,2017,28,,12,42956,43244,230,,,
367519,2017,201,I,12,43160,43244,230,,,
367753,2017,28,,12,42956,43244,230,,,
368296,2017,27,,12,42956,43244,230,2,,3.07E+13
368598,2017,28,,12,42956,43244,230,,,
368896,2017,21,,12,42956,43244,230,,,
369181,2017,27,,12,42956,43244,230,,,
369480,2017,21,S,12,42956,43244,230,O,,
369526,2017,28,,12,42968,43244,230,,,
370070,2017,25,,12,42956,43244,230,I,,
370393,2017,28,,12,42956,43244,230,,,
371471,2017,28,,12,42956,43244,230,,,
372204,2017,28,,12,42956,43244,230,,,
372600,2017,20,,12,42956,43244,230,,,
372871,2017,20,,12,42956,43244,230,,,
373513,2017,22,,12,42956,43244,230,,,
373810,2017,27,,12,42956,43244,230,,,
373944,2017,27,,12,42956,43244,230,2,,3.07E+13
374190,2017,24,S,12,42956,43244,230,,,
375206,2017,201,,12,43186,43244,230,,,
375561,2017,21,S,12,42956,43244,230,,,
376160,2017,20,,12,42956,43244,230,,,
376253,2017,20,,12,42956,43244,230,,,
376390,2017,28,,12,42956,43244,230,,,
377019,2017,27,,12,43108,43244,230,,,
377516,2017,27,,12,42956,43244,230,,,
377542,2017,20,,12,42975,43244,230,,,
377670,2017,20,,12,42956,43244,230,,,
378144,2017,21,,12,43068,43244,230,,,
378367,2017,28,,12,42956,43244,230,,,
378498,2017,20,,12,42956,43244,230,,,
378795,2017,27,,12,42956,43244,230,,,
378803,2017,25,,12,42956,43244,230,O,,
379202,2017,28,,12,42956,43244,230,,,
379596,2017,24,,12,42956,43313,230,,,
380379,2017,24,S,12,42956,43244,230,,,
380778,2017,23,,12,42956,43244,230,,,
380851,2017,20,,12,42956,43313,230,,,
381244,2017,28,,12,42956,43244,230,,,
382231,2017,27,,12,42956,43244,230,,,
382496,2017,21,,12,42956,43244,230,O,,
383123,2017,42,,12,42956,43244,230,,,
383440,2017,23,,12,42956,43244,230,,,
383782,2017,25,,12,42956,43244,230,I,,
383898,2017,28,,12,42956,43244,230,,,
384019,2017,20,,12,42956,43244,230,,,
384221,2017,22,S,12,42956,43244,230,,,
384242,2017,20,,12,42956,43244,230,,,
384619,2017,22,S,12,42956,43244,230,,,
385179,2017,23,S,12,42956,43244,230,,,
385233,2017,25,,12,42956,43244,230,,,
385440,2017,42,,12,42956,43244,230,,,
385592,2017,42,,12,42956,43244,230,,,
385967,2017,28,,12,42956,43244,230,,,
386301,2017,681,S,12,42956,43244,230,,,
386507,2017,20,,12,42956,43244,230,,,
386651,2017,42,,12,42956,43244,230,,,
386694,2017,201,I,12,43157,43244,230,,,
386815,2017,28,,12,42956,43244,230,,,
386859,2017,28,,12,42956,43244,230,,,
386985,2017,28,,12,42956,43244,230,,,
388002,2017,28,,12,42956,43244,230,,,
388158,2017,24,S,12,42956,43244,230,,,
388594,2017,28,,12,42956,43244,230,,,
388776,2017,42,,12,42956,43244,230,,,
389025,2017,42,,12,42956,43244,230,,,
389278,2017,27,,12,42956,43244,230,,,
389353,2017,28,S,12,42956,43244,230,,,
389389,2017,21,S,12,42956,43244,230,,,
389404,2017,28,,12,42956,43244,230,,,
389509,2017,22,,12,42956,43313,230,,,
389513,2017,28,,12,42956,43244,230,,,
389572,2017,21,,12,42956,43244,230,,,
389891,2017,42,,12,42956,43244,230,,,
390594,2017,20,,12,42956,43244,230,,,
391925,2017,24,S,12,42956,43244,230,,,
392010,2017,20,S,12,42956,43244,230,,,
392410,2017,27,,12,42956,43244,230,I,,3.07E+13
392443,2017,27,,12,42956,43244,230,,,
392447,2017,27,,12,42956,43244,230,,,
393135,2017,24,S,12,42956,43244,230,,,
393932,2017,24,,12,42956,43244,230,,,
394415,2017,25,,12,42956,43244,230,O,,
394812,2017,25,,12,42956,43244,230,1,,3.07E+11
396093,2017,23,,12,42956,43244,230,,,
396749,2017,24,S,12,42956,43244,230,,,
396955,2017,21,S,12,42956,43244,230,,,
397572,2017,42,,12,42956,43244,230,,,
398510,2017,22,,12,42956,43244,230,,,
398631,2017,28,S,12,42956,43244,230,,,
398868,2017,28,,12,42956,43244,230,,,
398927,2017,20,,12,42956,43244,230,,,
399012,2017,27,,12,42956,43244,230,,,
399044,2017,42,,12,42956,43244,230,,,
399108,2017,24,,12,42956,43244,230,,,
400188,2017,23,,12,42956,43244,230,,,
400206,2017,27,,12,42956,43244,230,,,
400636,2017,27,,12,42956,43244,230,,,
400683,2017,28,,12,42956,43244,230,,,
402796,2017,42,,12,42956,43244,230,,,
403062,2017,28,,12,42956,43244,230,,,
403102,2017,28,,12,42956,43244,230,,,
403245,2017,28,,12,42956,43244,230,,,
403791,2017,28,S,12,42956,43244,230,,,
403876,2017,28,,12,42956,43244,230,,,
405415,2017,27,,12,42956,43244,230,,,
405978,2017,23,,12,42956,43244,230,,,
406431,2017,28,,12,42956,43244,230,,,
406921,2017,27,,12,42956,43244,230,,,
407001,2017,42,,12,42956,43244,230,,,
408142,2017,27,,12,42956,43244,230,2,,3.07E+13
409089,2017,20,,12,42956,43244,230,,,
411188,2017,24,,12,42956,43244,230,,,
411190,2017,28,,12,42956,43244,230,,,
411613,2017,201,I,12,42956,43244,230,,,
411781,2017,23,S,12,42956,43244,230,,,
411895,2017,23,,12,42956,43244,230,,,
413282,2017,21,,12,42956,43244,230,,,
414434,2017,24,,12,42956,43244,230,,,
414676,2017,23,,12,42956,43244,230,,,
414976,2017,23,,12,42956,43244,230,,,
415195,2017,27,,12,42956,43244,230,,,
415301,2017,28,,12,42956,43244,230,,,
415883,2017,21,,12,42956,43244,230,1,,3.07E+11
416144,2017,28,,12,42956,43244,230,,,
416217,2017,22,,12,42956,43244,230,,,
416796,2017,42,,12,42956,43244,230,,,
416967,2017,27,,12,42956,43244,230,,,
416995,2017,20,,12,42956,43244,230,,,
417167,2017,27,,12,42956,43244,230,,,
418969,2017,20,,12,42956,43244,230,,,
419403,2017,27,,12,42956,43244,230,O,,3.07E+13
419655,2017,27,,12,42956,43244,230,,,
422084,2017,20,,12,42956,43244,230,,,
422476,2017,27,,12,42956,43244,230,,,
422582,2017,28,,12,42956,43244,230,,,
423103,2017,20,,12,42956,43244,230,I,,3.07E+13
423112,2017,20,S,12,42956,43244,230,I,,3.07E+13
423317,2017,42,,12,42956,43244,230,,,
424090,2017,28,,12,42956,43244,230,,,
424901,2017,28,,12,42956,43244,230,,,
425056,2017,20,,12,42956,43244,230,,,
425198,2017,42,,12,42956,43244,230,,,
426696,2017,25,,12,42956,43244,230,,,
426850,2017,42,,12,42956,43244,230,,,
427050,2017,42,,12,42956,43244,230,,,
427092,2017,42,,12,42956,43244,230,O,,3.07E+13
427584,2017,28,,12,42956,43244,230,,,
427634,2017,20,,12,42956,43244,230,,,
429256,2017,27,,12,42956,43244,230,,,
430083,2017,42,,12,42956,43244,230,,,
430238,2017,28,,12,42956,43244,230,,,
430663,2017,27,,12,42956,43244,230,,,
430682,2017,20,,12,42956,43244,230,,,
431855,2017,27,,12,42956,43244,230,,,
432593,2017,42,,12,42956,43244,230,,,
433975,2017,24,,12,42956,43244,230,O,,3.07E+13
434704,2017,28,,12,42956,43244,230,,,
435045,2017,27,,12,42956,43244,230,,,
435078,2017,24,,12,42956,43244,230,,,
435293,2017,28,,12,42956,43244,230,,,
436307,2017,28,,12,42956,43244,230,,,
436919,2017,20,,12,42956,43244,230,,,
437819,2017,20,,12,42956,43244,230,,,
438647,2017,20,,12,42956,43244,230,,,
440034,2017,42,,12,42956,43244,230,,,
441334,2017,201,I,12,43157,43244,230,,,
441348,2017,20,,12,42956,43244,230,,,
441396,2017,20,S,12,42956,43244,230,I,,3.07E+13
441668,2017,42,,12,42956,43244,230,,,
442755,2017,42,,12,42956,43244,230,,,
443092,2017,211,I,12,42956,43244,230,,,
443610,2017,25,S,12,42956,43244,230,,,
444301,2017,21,,12,42956,43244,230,,,
445590,2017,25,S,12,42956,43244,230,,,
446337,2017,201,I,12,43010,43244,230,,,
446439,2017,24,,12,43108,43244,230,,,
446542,2017,23,,12,42956,43244,230,,,
447439,2017,20,,12,42956,43244,230,,,
447762,2017,20,,12,42956,43244,230,,,
448337,2017,42,,12,42956,43244,230,,,
449062,2017,27,,12,42956,43244,230,,,
449748,2017,42,,12,42956,43244,230,,,
449912,2017,28,,12,42956,43244,230,,,
449975,2017,28,,12,42956,43244,230,,,
452920,2017,28,,12,42956,43244,230,,,
456190,2017,24,,12,42956,43244,230,,,
464057,2017,27,,12,42956,43244,230,,,
468743,2017,27,,12,42956,43244,230,,,
300004,2018,28,,12,43320,43608,230,,,
300008,2017,24,,11,42989,43252,230,,,
300020,2018,21,,12,43320,43608,230,I,,
300022,2017,37,,8,42956,43244,230,,,
300023,2017,37,,8,42956,43244,230,,,
300025,2018,40,,8,43488,43608,230,,,
300027,2018,28,,12,43320,43608,230,,,
300036,2017,44,,8,42956,43244,230,,,
300044,2018,44,,8,43320,43608,230,O,,3.07E+13
300045,2017,34,,8,42956,43244,230,,,
300058,2018,32,,8,43320,43608,230,,,
300059,2018,28,,12,43320,43608,230,,,
300062,2018,20,,12,43320,43608,230,,,
300064,2017,37,S,8,42956,43244,230,,,
300067,2018,44,,8,43320,43608,230,O,,3.07E+13
300078,2018,24,S,12,43320,43608,230,,,
300082,2017,38,S,8,42956,43244,230,,,
300083,2018,38,,8,43320,43608,230,O,,3.07E+13
300087,2017,35,,8,42956,43244,230,,,
300089,2017,34,,8,42956,43244,230,,,
300090,2018,68,,12,43320,43608,230,,,
300099,2018,25,,12,43320,43608,230,,,
300100,2018,44,,8,43320,43608,230,,,
300101,2018,25,,12,43320,43608,230,,,
300103,2018,28,,12,43320,43608,230,,,
300117,2017,40,,8,42956,43244,230,,,
300124,2018,28,S,12,43320,43608,230,,,
300126,2018,44,,8,43320,43608,230,O,,3.07E+13
300128,2018,28,,12,43320,43608,230,,,
300129,2018,28,,10,43320,43608,230,,,
300154,2017,34,,8,43013,43244,230,,,
300159,2018,40,,8,43320,43608,230,,,
300167,2017,44,,8,42956,43244,230,,,
300169,2018,61,I,12,43320,43608,230,I,,3.07E+13
300172,2018,40,,8,43320,43608,230,,,
300177,2018,25,S,12,43320,43608,230,,,
300185,2018,32,,8,43320,43608,230,,,
300192,2018,24,,12,43320,43608,230,1,,3.07E+13
300197,2017,40,,8,42956,43244,230,,,
300201,2018,25,,12,43320,43608,230,I,,
300212,2017,35,,8,42956,43244,230,,,
300220,2018,31,S,8,43320,43608,230,,,
300221,2018,28,,12,43320,43608,230,,,
300224,2018,20,,12,43472,43608,230,,,
300231,2018,24,S,12,43320,43608,230,,,
300233,2017,40,,8,42956,43244,230,,,
300238,2018,34,,8,43320,43608,230,O,,3.07E+13
300249,2018,37,,8,43320,43608,230,,,
300256,2017,32,,8,42956,43244,230,,,
300261,2018,28,,12,43320,43608,230,,,
300272,2018,24,,12,43320,43608,230,,,
300274,2018,20,,12,43320,43608,230,,,
300285,2018,20,,12,43321,43608,230,I,,
300295,2018,40,S,8,43320,43608,230,,,
300301,2018,38,,8,43320,43608,230,,,
300306,2018,28,,12,43320,43608,230,,,
300352,2018,25,,12,43320,43608,230,I,,
300358,2018,28,,12,43320,43608,230,,,
300359,2018,68,N,12,43320,43608,230,,,
300363,2018,31,,8,43320,43608,230,,,
300370,2018,32,,8,43320,43608,230,,,
300379,2017,44,,8,42956,43244,230,,,
300386,2018,44,,8,43320,43608,230,,,
300403,2018,37,,8,43320,43608,230,,,
300412,2018,25,,12,43320,43608,230,I,,
300415,2017,40,,8,42956,43244,230,6,,3.07E+13
300419,2018,24,,12,43320,43608,230,,,
300420,2018,44,,8,43320,43608,230,,,
300430,2017,37,,8,42956,43244,230,,,
300433,2017,34,,8,42956,43244,230,,,
300437,2018,44,,8,43320,43608,230,,,
300442,2017,34,,8,42956,43244,230,,,
300445,2018,34,,8,43320,43608,230,,,
300452,2017,40,,8,42956,43244,230,,,
300464,2017,35,,8,42956,43244,230,,,
300488,2018,25,,12,43320,43608,230,O,,
300492,2018,34,,8,43320,43608,230,,,
300521,2018,37,,8,43320,43608,230,,,
300523,2018,44,,8,43320,43608,230,,,
300537,2018,38,,8,43388,43608,230,,,
300540,2018,40,,8,43320,43608,230,,,
300553,2018,28,,12,43320,43608,230,,,
300555,2018,40,,8,43320,43608,230,,,
300570,2017,44,,8,42956,43244,230,O,,3.07E+13
300571,2017,32,,8,42956,43244,230,,,
300574,2017,31,,8,42956,43244,230,1,,3.07E+11
300579,2018,22,,12,43320,43608,230,,,
300583,2018,37,S,8,43510,43608,230,,,
300585,2018,32,,8,43320,43608,230,,,
300593,2017,40,,8,42956,43244,230,,,
300596,2018,31,,8,43320,43608,230,,,
300611,2018,38,,8,43320,43608,230,,,
300624,2018,25,,12,43320,43608,230,,,
300625,2018,20,,12,43320,43608,230,,,
300635,2018,31,,8,43320,43608,230,,,
300642,2018,22,,12,43320,43608,230,,,
300643,2018,23,,12,43320,43608,230,,,
300644,2017,31,,8,43073,43244,230,,,
300645,2018,23,,12,43320,43608,230,O,,
300650,2018,22,,12,43320,43608,230,,,
300655,2018,68,,12,43472,43608,230,,,
300666,2017,32,,8,42956,43244,230,,,
300669,2017,31,,8,42956,43244,230,,,
300680,2018,25,,12,43320,43608,230,O,,
300699,2018,201,I,12,43320,43608,230,,,
300700,2017,44,,8,42956,43244,230,,,
300701,2018,40,,8,43320,43608,230,,,
300718,2018,23,,12,43320,43608,230,,,
300723,2018,23,,12,43320,43608,230,I,,
300727,2018,20,,12,43320,43608,230,,,
300734,2018,28,,12,43320,43608,230,,,
300737,2017,31,,8,42956,43244,230,,,
300738,2018,24,,12,43320,43608,230,,,
300742,2017,31,,8,42956,43244,230,,,
300752,2018,271,I,12,43444,43608,230,,,
300760,2018,32,,8,43320,43608,230,,,
300800,2018,44,,8,43320,43608,230,,,
300806,2017,37,,8,42956,43244,230,,,
300811,2018,32,,8,43320,43608,230,,,
300817,2017,38,,8,42956,43244,230,,,
300824,2018,22,,12,43320,43608,230,I,,
300830,2018,37,,8,43320,43608,230,,,
300834,2018,27,S,12,43320,43608,230,,,
300842,2017,38,,8,42956,43244,230,,,
300844,2018,21,,12,43320,43608,230,,,
300856,2017,34,,8,42956,43244,230,,,
300858,2017,44,,8,42956,43244,230,,,
300866,2018,201,I,12,43320,43608,230,,,
300888,2018,38,,8,43320,43608,230,,,
300893,2017,34,,8,42956,43244,230,,,
300900,2018,44,,8,43320,43608,230,O,,
300913,2018,27,,12,43320,43608,230,O,,3.07E+13
300920,2018,44,,8,43320,43608,230,1,,3.07E+13
300927,2018,211,I,12,43320,43608,230,,,
300936,2017,35,,8,42956,43244,230,,,
300943,2017,31,,8,42956,43244,230,,,
300944,2017,35,,8,42956,43244,230,,,
300950,2018,35,,8,43320,43608,230,,,
300952,2017,35,,8,42956,43244,230,,,
300958,2017,37,,8,42956,43244,230,,,
300963,2018,23,,12,43320,43608,230,,,
300964,2017,40,S,8,42956,43244,230,I,,
300975,2018,25,,12,43320,43608,230,,,
300982,2018,28,,12,43320,43608,230,,,
300990,2017,40,,8,42956,43244,230,,,
301002,2018,23,,12,43320,43608,230,,,
301005,2018,28,S,12,43320,43608,230,,,
301016,2018,37,,8,43320,43608,230,,,
301022,2018,32,,8,43320,43608,230,,,
301025,2017,31,,8,42956,43244,230,I,,
301029,2017,34,,8,42956,43244,230,I,,
301030,2018,37,,8,43320,43608,230,O,,3.07E+13
301032,2017,40,,8,42956,43244,230,,,
301036,2018,23,,12,43320,43608,230,,,
301044,2017,38,,8,42956,43244,230,,,
301064,2018,23,,12,43320,43608,230,,,
301067,2018,21,,12,43320,43608,230,,,
301074,2018,22,,12,43320,43608,230,,,
301091,2017,34,,8,42956,43244,230,,,
301097,2018,31,,8,43320,43608,230,,,
301107,2018,40,,8,43320,43608,230,,,
301110,2017,38,,8,42956,43244,230,,,
301112,2018,20,,12,43320,43608,230,,,
301124,2018,211,I,12,43320,43371,230,,,
301128,2017,31,,8,42996,43244,230,I,,3.07E+13
301129,2018,25,,12,43320,43608,230,,,
301130,2018,27,,12,43320,43608,230,,,
301161,2018,28,,12,43320,43608,230,,,
301163,2018,35,,8,43320,43608,230,,,
301168,2018,23,,12,43321,43608,230,,,
301179,2018,34,,8,43320,43608,230,,,
301199,2018,37,,8,43320,43608,230,,,
301218,2018,28,,12,43320,43608,230,,,
301219,2018,31,,8,43320,43608,230,,,
301227,2018,40,,8,43320,43608,230,,,
301241,2018,44,,8,43320,43608,230,,,
301249,2017,40,,8,42956,43244,230,,,
301255,2018,35,,8,43320,43608,230,,,
301261,2018,34,,8,43320,43608,230,,,
301267,2017,40,,8,42956,43244,230,,,
301272,2018,27,,12,43320,43608,230,,,
301282,2018,37,,8,43320,43608,230,,,
301286,2017,44,,8,42956,43244,230,,,
301299,2018,37,,8,43320,43608,230,,,
301311,2018,44,,8,43320,43608,230,,,
301312,2017,38,,8,42956,43244,230,,,
301341,2018,32,,8,43320,43608,230,,,
301350,2018,31,,8,43320,43608,230,,,
301351,2018,23,,12,43320,43608,230,,,
301352,2018,40,,8,43320,43608,230,,,
301359,2017,44,,8,42956,43244,230,,,
301361,2017,37,,8,42956,43244,230,,,
301363,2017,32,,8,42956,43244,230,,,
301372,2017,34,,8,42956,43244,230,1,,3.07E+11
301376,2017,34,,8,42956,43244,230,,,
301380,2018,34,,8,43320,43608,230,O,,3.07E+13
301382,2017,31,,8,42956,43244,230,,,
301386,2018,21,,12,43320,43608,230,I,,
301396,2017,32,,8,42956,43244,230,,,
301397,2018,22,,12,43320,43608,230,,,
301405,2018,38,,8,43320,43608,230,,,
301421,2017,35,,8,42956,43244,230,,,
301422,2018,34,,8,43320,43608,230,O,,3.07E+13
301432,2018,28,,12,43320,43608,230,,,
301442,2018,40,,8,43320,43608,230,,,
301462,2018,20,,12,43320,43608,230,,,
301473,2018,22,,12,43320,43608,230,,,
301474,2018,20,C,12,43476,43608,230,1,,3066647
301474,2018,201,I,12,43476,43608,230,1,,3066647
301478,2018,22,,12,43320,43608,230,,,
301482,2017,35,,8,42956,43244,230,,,
301492,2018,28,,12,43320,43608,230,,,
301495,2018,201,I,12,43326,43608,230,,,
301500,2018,27,,12,43320,43608,230,,,
301513,2018,22,,12,43320,43608,230,,,
301529,2018,40,,8,43320,43608,230,,,
301534,2018,23,,12,43320,43608,230,O,,
301537,2018,40,,8,43320,43608,230,,,
301541,2017,40,,8,42956,43244,230,,,
301547,2017,38,,8,42956,43244,230,,,
301549,2018,24,,12,43320,43608,230,,,
301554,2017,37,,8,42956,43244,230,,,
301560,2018,28,,12,43320,43608,230,,,
301565,2017,44,,8,42956,43244,230,6,,3.07E+13
301577,2018,40,,8,43320,43608,230,,,
301590,2017,34,,8,42956,43244,230,,,
301603,2018,44,,8,43320,43608,230,,,
301604,2018,44,,8,43320,43608,230,,,
301606,2017,34,,8,42956,43244,230,,,
301614,2018,20,S,12,43320,43608,230,,,
301638,2018,40,,8,43320,43608,230,,,
301640,2018,31,S,8,43320,43608,230,S,,3.07E+13
301647,2018,22,,12,43320,43608,230,,,
301651,2018,40,,8,43320,43608,230,,,
301661,2017,201,I,12,42985,43343,230,,,
301661,2018,201,I,12,43320,43343,230,,,
301673,2017,40,,8,42956,43244,230,,,
301687,2017,37,,8,42956,43244,230,,,
301696,2018,23,S,12,43320,43608,230,,,
301709,2017,35,,8,42956,43244,230,,,
301715,2018,40,,8,43320,43608,230,,,
301725,2018,20,,12,43320,43608,230,,,
301726,2018,44,,8,43320,43608,230,,,
301734,2018,44,,8,43320,43608,230,O,,3.07E+13
301738,2018,44,,8,43320,43608,230,,,
301739,2018,22,,12,43320,43608,230,,,
301763,2018,21,,12,43320,43608,230,,,
301771,2017,37,,8,42956,43244,230,,,
301778,2018,24,,12,43320,43608,230,I,,3.07E+13
301783,2018,44,,8,43320,43608,230,,,
301789,2017,34,,8,42956,43244,230,,,
301792,2017,40,,8,42956,43244,230,,,
301802,2018,40,,8,43320,43608,230,,,
301815,2018,40,,8,43320,43608,230,,,
301825,2017,38,,8,42956,43244,230,,,
301833,2018,40,,8,43320,43608,230,,,
301845,2018,38,,8,43320,43608,230,1,,3.07E+11
301858,2017,32,,8,42956,43244,230,,,
301864,2018,24,,12,43320,43608,230,,,
301870,2018,27,,12,43320,43608,230,,,
301872,2018,27,N,12,43521,43608,230,I,,
301873,2018,44,,8,43320,43608,230,,,
301879,2018,21,,12,43320,43608,230,I,,
301889,2018,32,,8,43320,43608,230,,,
301892,2018,34,,8,43447,43608,230,,,
301896,2018,32,,8,43320,43608,230,,,
301900,2018,40,,8,43376,43608,230,,,
301903,2018,22,,12,43320,43608,230,,,
301908,2018,40,,8,43320,43608,230,,,
301911,2018,25,,12,43320,43608,230,,,
301912,2018,24,,12,43320,43608,230,,,
301918,2017,40,S,8,42956,43244,230,,,
301923,2018,40,,8,43325,43608,230,I,,
301926,2017,37,,8,42956,43244,230,,,
