NID,YR,SC,PR,GR,ED,LD,ER,IT,NPS,ITD
307875,2017,24,S,10,42956,42999,310,,,
322002,2017,44,H,8,43048,43158,310,,,
369646,2017,24,,11,42956,42978,310,,,
406469,2017,23,,10,43145,43187,310,,,
413704,2017,23,,10,42956,43056,310,,,
