NID,YR,SC,PR,GR,ED,LD,ER,IT,NPS,ITD
351297,2017,68,,11,43108,43108,470,,,
375256,2017,68,,11,43108,43108,470,,,
384774,2017,68,,11,43108,43108,470,,,
401418,2018,47,S,16,43320,43320,470,,,
